"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.1313234	0.000635	0.000635	0.1644728	0.0247448	0.0142144	0.02849	0.007238	0.2083328	0.0053648	0.1314434	0.0276094
0.138102	0.0173958	0.0048248	0.0822636	0.1362528	0.1419234	0.0829302	0.095397	0.1749278	0.0118094	0.1008574	0.1950098
0.1699306	0.0226636	0.002222	0.2397664	0.0870906	0.093814	0.0562682	0.0930238	0.2050672	0.0468312	0.0938678	0.2478052
0.0526992	0.000635	0.000635	0.0374988	0.0452844	0.0454954	0.0132228	0.0230966	0.147043	0.0145088	0.0717136	0.0479986
0.0032412	0.0007618	0.0007618	0.134385	0.0793994	0.011096	0.008246	0.0021206	0.0379512	0.001303	0.0007334	0.0734766
0.0116492	0.0006984	0.0006984	0.073408	0.021707	0.0032602	0.0069586	0.0023376	0.0147158	0.0010696	0.0031464	0.0199148
0.0343412	0.001206	0.001206	0.0498044	0.0371734	0.0370992	0.0233324	0.035692	0.0893262	0.0045136	0.1031126	0.08988
0.0006178	0.000635	0.000635	0.0075698	0.039462	0.0038644	0.0210432	0.0196754	0.004992	0.0011332	0.0006162	0.0084594
0.0166142	0.0101098	0.0020318	0.0914344	0.0702496	0.0616108	0.012028	0.0279274	0.1101456	0.0238706	0.0552762	0.0977708
0.001098	0.0011424	0.0011424	0.0935678	0.0559738	0.0102436	0.001287	0.0074094	0.0727934	0.0016722	0.0045526	0.0815154
0.0819772	0.0125696	0.0125696	0.1623316	0.0721704	0.0688228	0.0555002	0.049173	0.1810448	0.0177702	0.1400524	0.1593096
0.1028926	0.0110464	0.0110464	0.154833	0.0760462	0.0736978	0.0504032	0.0503016	0.1867698	0.013832	0.1391816	0.1778266
0.0366242	0.0008886	0.0008886	0.1240888	0.0133532	0.0097344	0.0008018	0.009887	0.0835438	0.0006604	0.004799	0.0170824
0.006201	0.002476	0.002476	0.0064702	0.0211486	0.0208216	0.013358	0.0155282	0.048887	0.0046796	0.006528	0.0571732
0.0285114	0.0015712	0.001587	0.2055394	0.0223046	0.011262	0.0038188	0.0052498	0.132512	0.00137	0.0334606	0.0631926
0.0513306	0.0012696	0.0012696	0.1625418	0.0107526	0.003913	0.0017442	0.004198	0.0608334	0.0011708	0.0863176	0.0108962
0.0630674	0.0008886	0.0008886	0.1752652	0.0125822	0.0220838	0.0133696	0.0088162	0.1185792	0.0023098	0.0272656	0.1165906
0.0174632	0.0021586	0.0021586	0.1107196	0.04393	0.0124482	0.0103062	0.0090068	0.073712	0.0045544	0.031509	0.05079
0.0072266	0.0028566	0.0028566	0.0579596	0.0217144	0.0218614	0.0111976	0.0175856	0.0470448	0.0040908	0.0574454	0.0447154
0.057388	0.0116808	0.0116808	0.1180732	0.0896982	0.0505908	0.1039992	0.0409838	0.1556554	0.0205962	0.118149	0.1306972
0.0964386	0.0044436	0.0044436	0.1952522	0.1381382	0.1369378	0.1078518	0.0657486	0.2120744	0.0171024	0.1517246	0.2021082
0.1070104	0.0006984	0.0006984	0.1591812	0.024542	0.009836	0.000728	0.0065118	0.0839666	0.0009448	0.0674656	0.0350876
0.0085482	0.0008252	0.0008252	0.000815	0.0153294	0.0125902	0.001691	0.0077902	0.0108482	0.0030874	0.0061244	0.0133056
0.0700242	0.000952	0.000952	0.0839384	0.026493	0.086898	0.0011526	0.0191772	0.1745168	0.0141294	0.0659024	0.1564502
0.0141722	0.0010788	0.0010788	0.093826	0.001972	0.0088298	0.0015852	0.0179256	0.0785442	0.002027	0.017811	0.0730122
0.0174548	0.0038728	0.0038728	0.0706914	0.045864	0.0222424	0.0142178	0.0346632	0.0767722	0.0046412	0.0304044	0.0779926
0.0278982	0.001587	0.001587	0.0121022	0.0485994	0.0217988	0.0014292	0.0375934	0.0308544	0.0037322	0.0138732	0.0406392
0.0125872	0.0013968	0.0013968	0.1368668	0.0126214	0.0192296	0.0121628	0.0081224	0.1431752	0.000994	0.0348502	0.0460364
0.0198916	0.0008252	0.0008252	0.176996	0.0173848	0.0107248	0.0085214	0.0154272	0.0811868	0.0028168	0.0090748	0.0486072
0.0742376	0.003555	0.003555	0.181027	0.0452196	0.0313216	0.0148744	0.021506	0.214083	0.0041186	0.0706266	0.134927
0.2597062	0.000952	0.000952	0.2013748	0.1417918	0.0651574	0.0073708	0.0497008	0.2351986	0.001166	0.1250972	0.2765128
0.1673474	0.000635	0.000635	0.207405	0.0091556	0.0226854	0.0016554	0.047441	0.331226	0.0004996	0.160241	0.0791666
0.0735218	0.0011424	0.0011424	0.2671768	0.0052588	0.0070408	0.0015814	0.0043674	0.189642	0.000976	0.027782	0.0929698
0.0152518	0.0010154	0.0010154	0.232464	0.0047642	0.0078306	0.0014856	0.0049024	0.1910742	0.0012722	0.0183232	0.0857812
0.0549326	0.0142204	0.0142204	0.1075186	0.0990016	0.0583158	0.089888	0.0417888	0.1383438	0.0209414	0.101439	0.1021684
0.0056124	0.0008886	0.0008886	0.0237216	0.007866	0.0723646	0.0110862	0.0065878	0.0099116	0.002729	0.0029068	0.0704854
0.0424154	0.0020952	0.0020952	0.0634478	0.0220426	0.0279208	0.0286788	0.0127856	0.0627808	0.084167	0.0215336	0.1040218
0.0193956	0.0011424	0.0011424	0.1604706	0.0042822	0.0044788	0.0035894	0.0048512	0.1420188	0.0010516	0.0291652	0.0647226
0.0520666	0.0117564	0.0092684	0.1322406	0.1037466	0.0663266	0.1090914	0.0497912	0.1681526	0.0168206	0.1037848	0.1431936
