"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.3129	0.0006984	0.0006984	0.3013562	0.3500164	0.4393046	0.4691206	0.0147824	0.4516732	0.3034326	0.3564754	0.495354
0.2736834	0.122982	0.0049518	0.2066008	0.2111228	0.1041212	0.300188	0.0545814	0.32566	0.21829	0.2128336	0.3019514
0.2243524	0.172556	0.0210764	0.2364454	0.2668374	0.15633	0.2662198	0.1257572	0.3694834	0.1882538	0.3159132	0.310224
0.1617826	0.098646	0.0085702	0.185843	0.2148826	0.099604	0.212956	0.0701154	0.2551528	0.1588626	0.186677	0.2058138
0.2210216	0.0006984	0.0006984	0.0006946	0.0252314	0.037399	0.1447616	0.012316	0.0437846	0.0121262	0.0247874	0.0363032
0.1227328	0.0640334	0.0013332	0.0807764	0.0939536	0.0541398	0.051445	0.0257714	0.1101376	0.004433	0.0728	0.2763052
0.6093528	0.000635	0.000635	0.155517	0.374959	0.4662048	0.376412	0.0174258	0.4131614	0.332424	0.2757836	0.566441
0.4402884	0.0008886	0.0008886	0.0404798	0.4318414	0.3892218	0.5300306	0.028735	0.5314448	0.4633952	0.4546678	0.492702
0.3092578	0.1668094	0.0915652	0.198676	0.1648974	0.1711666	0.2839978	0.0294298	0.3549966	0.173365	0.202149	0.3196428
0.2250252	0.000952	0.000952	0.1695506	0.0969344	0.1975594	0.1642092	0.0195608	0.1606226	0.089088	0.2377266	0.149822
0.2179362	0.1049954	0.0135218	0.2026756	0.2338924	0.1057208	0.2062894	0.0826996	0.3064972	0.1694014	0.2731906	0.2595362
0.267439	0.0453634	0.0209822	0.0585486	0.082923	0.1039288	0.2260498	0.0277112	0.1924412	0.0602098	0.1633686	0.2227568
0.7310582	0.0006984	0.0006984	0.5679652	0.6013244	0.8004288	0.8064316	0.0201918	0.7914686	0.671832	0.6906284	0.6904536
0.6017068	0.000635	0.000635	0.300671	0.1889114	0.4299846	0.4652994	0.0136098	0.5416394	0.267721	0.1867584	0.5317766
0.3689438	0.2095402	0.0048248	0.2977716	0.3087688	0.2345488	0.3093834	0.0695778	0.440472	0.199151	0.3930944	0.365104
0.401077	0.1893818	0.002222	0.2394094	0.4022932	0.4661208	0.4143278	0.0508898	0.4854556	0.2578576	0.3089628	0.4280496
0.1669816	0.000635	0.000635	0.3006328	0.082082	0.0905162	0.261471	0.0160712	0.111058	0.103431	0.0488928	0.3219506
0.62332	0.0007618	0.0007618	0.2531424	0.3234268	0.6819676	0.598704	0.0130752	0.680247	0.3149706	0.518699	0.6983426
0.6259286	0.0006984	0.0006984	0.0508368	0.565148	0.8143912	0.5673188	0.0166098	0.8200388	0.5825838	0.68943	0.6994692
0.3335162	0.0242986	0.001206	0.2205938	0.1940866	0.2489606	0.2844294	0.020581	0.3677238	0.1898134	0.244064	0.3620212
0.0635834	0.000635	0.000635	0.0160836	0.0550272	0.0329104	0.0417964	0.0172594	0.0879586	0.0341724	0.097986	0.0411314
0.296935	0.1824194	0.0020318	0.1285008	0.1310494	0.0697914	0.230092	0.0348488	0.3243078	0.1146542	0.235525	0.339292
0.1223668	0.00114	0.0011424	0.0845374	0.1143808	0.1182824	0.1299028	0.0146214	0.135176	0.1541256	0.0370086	0.1583592
0.2140152	0.133758	0.0125696	0.172329	0.3004668	0.1530338	0.3045936	0.102159	0.3448676	0.2845292	0.2669552	0.3149326
0.2285064	0.1609638	0.0110464	0.1723342	0.2440856	0.1783898	0.2825328	0.1028508	0.3166426	0.2371934	0.2526462	0.2809168
0.1293766	0.0008886	0.0008886	0.1346192	0.1232502	0.0421042	0.0299768	0.0115512	0.2434478	0.0446892	0.0682914	0.1387386
0.1987932	0.1747234	0.002476	0.167229	0.1529852	0.0577598	0.2321816	0.0296092	0.3380222	0.1500636	0.2556974	0.253597
0.3898632	0.1844204	0.085993	0.259969	0.1765066	0.3082866	0.4237416	0.0263834	0.4894372	0.3315018	0.3195444	0.4869278
0.461451	0.1267886	0.0012696	0.1773372	0.2220102	0.4545322	0.3399482	0.0268666	0.5866814	0.2765086	0.4019984	0.410169
0.2186588	0.0008886	0.0008886	0.2363498	0.14963	0.1047514	0.157408	0.0195332	0.2307262	0.2438164	0.2656998	0.2447848
0.2780356	0.0786532	0.0021586	0.1388542	0.2246848	0.156312	0.5044452	0.0320118	0.3750746	0.2248498	0.144031	0.3720458
0.2089364	0.0715554	0.0028566	0.0832218	0.0987806	0.0640202	0.147749	0.034191	0.2428122	0.061338	0.1731302	0.2395136
0.1773952	0.0605772	0.0116808	0.1351332	0.145914	0.1053212	0.1630044	0.066694	0.229088	0.0534598	0.1810106	0.2448746
0.2579388	0.1591606	0.0044436	0.1944518	0.2399876	0.1607138	0.3008672	0.0468578	0.3462284	0.1547958	0.2765182	0.2818452
0.226867	0.0006984	0.0006984	0.0508356	0.0112648	0.1529656	0.0358664	0.0056734	0.244756	0.0465828	0.0196956	0.1479986
0.1116728	0.0008252	0.0008252	0.0112266	0.0209068	0.0239694	0.0579858	0.0129818	0.034543	0.0949082	0.0162332	0.0854722
0.3233926	0.000952	0.000952	0.224965	0.190335	0.115688	0.3602548	0.0182982	0.3384216	0.2773764	0.2386248	0.3655634
0.324425	0.1165396	0.0495434	0.2091708	0.2192208	0.2377468	0.403125	0.0269462	0.4211268	0.2940262	0.259887	0.2898824
0.1163188	0.0051746	0.0193762	0.0747312	0.057486	0.0718156	0.0883054	0.0405618	0.1617898	0.0462944	0.1147324	0.1330704
0.0797116	0.001587	0.001587	0.0469094	0.0871692	0.1547754	0.146816	0.0410174	0.1000324	0.04025	0.0536592	0.120722
0.1542974	0.0013876	0.0013968	0.0552974	0.0406152	0.0654314	0.036454	0.0206748	0.167948	0.0726598	0.1046368	0.0526354
0.265404	0.0008252	0.0008252	0.1286204	0.0965438	0.134667	0.2861626	0.0132554	0.2227894	0.0959042	0.1173298	0.189049
0.3004812	0.0912362	0.003555	0.2572428	0.185666	0.086684	0.2819446	0.041945	0.3219994	0.1661262	0.2073714	0.370457
0.4715698	0.000952	0.000952	0.3695696	0.2714102	0.4855488	0.5333322	0.0215286	0.7367074	0.3924928	0.6091064	0.575644
0.755426	0.000635	0.000635	0.6342032	0.502257	0.8466828	0.7483138	0.0171556	0.901917	0.8865248	0.5893146	0.6475976
0.3641266	0.0793176	0.0011424	0.1268172	0.0912086	0.2744368	0.2144788	0.0259778	0.3561452	0.1665618	0.189821	0.3290988
0.4457314	0.017859	0.0010154	0.1220756	0.0986658	0.2406926	0.2829264	0.021745	0.342621	0.1774306	0.1864032	0.3603712
0.1570138	0.0850404	0.0142204	0.1583086	0.2294324	0.1277202	0.2044756	0.0756272	0.2738046	0.1709746	0.2430954	0.2360816
0.3943534	0.0008886	0.0008886	0.23481	0.4820528	0.3145096	0.5819748	0.0155402	0.7142786	0.6779136	0.4879492	0.3213498
0.201104	0.0063252	0.0020952	0.1155564	0.1041306	0.0760954	0.1735516	0.0406056	0.2576448	0.0808846	0.1884944	0.3228316
0.4272534	0.063246	0.0083838	0.3192298	0.1286686	0.2544546	0.1854038	0.0266222	0.2503936	0.2673252	0.1680192	0.2314912
0.1380078	0.0602952	0.0092684	0.1375668	0.1522664	0.105655	0.1610456	0.0519352	0.1893402	0.1093494	0.1405644	0.1884686
0.1987758	0.0671286	0.0088878	0.1556204	0.1665884	0.1252704	0.1993196	0.0494916	0.235515	0.1008316	0.1495688	0.2225178
0.222715	0.1226066	0.032694	0.1918484	0.2307932	0.131253	0.2169298	0.125674	0.2979124	0.1372784	0.2515846	0.2700144
0.205413	0.1072696	0.0189184	0.163976	0.2496618	0.166581	0.2518248	0.1265854	0.2812944	0.2069222	0.2432346	0.2571132
0.1289206	0.0797304	0.0054598	0.1603756	0.1441124	0.107971	0.268442	0.047421	0.2173794	0.1676504	0.1605188	0.1731924
0.1265866	0.141439	0.0038092	0.223323	0.158022	0.08607	0.2262304	0.0479494	0.2525904	0.1361014	0.1612804	0.1887236
0.5047272	0.0006984	0.0006984	0.2650672	0.202283	0.468523	0.127733	0.0177874	0.3833232	0.2871408	0.2078362	0.3425512
0.274002	0.1018198	0.0012696	0.2406528	0.1227718	0.1655696	0.3444058	0.027689	0.297915	0.2356324	0.1478044	0.287726
0.077877	0.0066356	0.0014602	0.0945472	0.0522622	0.1630734	0.0833102	0.024491	0.1297086	0.0822984	0.0354192	0.1517958
0.3398908	0.0922076	0.0014602	0.2921166	0.2036414	0.2714228	0.2727112	0.0267404	0.3597486	0.0058776	0.303367	0.3819626
0.349612	0.0007618	0.0007618	0.2174664	0.1512466	0.0191698	0.4075584	0.0105744	0.2826004	0.0687122	0.275048	0.1919804
0.2996082	0.0601152	0.0011424	0.14476	0.2549154	0.1775462	0.0482972	0.0185478	0.2989116	0.1824126	0.2045118	0.2372932
0.2327254	0.2189412	0.001206	0.239859	0.100658	0.1525604	0.2511578	0.0184412	0.2361304	0.1096372	0.120328	0.2592262
0.231323	0.0008886	0.0008886	0.401928	0.1618922	0.129195	0.3207786	0.0217716	0.3434746	0.242387	0.242239	0.3179194
0.1704636	0.1348268	0.0010154	0.3132484	0.1437834	0.1155224	0.2570044	0.015719	0.2375876	0.1206444	0.1793366	0.1801464
0.2402946	0.1184074	0.001841	0.2835152	0.1182568	0.1199596	0.3660438	0.0512544	0.3534788	0.0559672	0.2889464	0.276363
0.1485214	0.0569388	0.0011424	0.0448254	0.0676708	0.0248568	0.1362554	0.0188844	0.1321232	0.0664652	0.0402188	0.1281582
0.2546886	0.18594	0.0041266	0.2183934	0.282786	0.199985	0.317337	0.0784664	0.4307136	0.2445888	0.3711152	0.3895138
0.5374122	0.0008252	0.0008252	0.3348514	0.4035386	0.5669638	0.668033	0.0315074	0.5452292	0.582018	0.3617132	0.5317062
0.3750816	0.2138978	0.0022852	0.2123756	0.2283398	0.1515176	0.522386	0.0452932	0.4512608	0.1634066	0.2977352	0.4179946
0.4551746	0.000952	0.000952	0.2016754	0.2349314	0.4517882	0.4196966	0.0180618	0.5468192	0.1894228	0.4646878	0.470823
0.5111262	0.2105936	0.001587	0.3382914	0.3399746	0.4449064	0.438589	0.0426622	0.5843218	0.2169338	0.4342518	0.4651792
0.4634484	0.1973678	0.0031746	0.3578718	0.396423	0.291298	0.499766	0.0500512	0.5098818	0.3465644	0.3741196	0.4639742
0.6259286	0.0006984	0.0006984	0.0508368	0.565148	0.8143912	0.5673188	0.0166098	0.8200388	0.5825838	0.68943	0.6994692
0.2832452	0.1842458	0.0101578	0.2548642	0.2885738	0.159526	0.3225164	0.1021748	0.3972148	0.2430518	0.3329258	0.3615378
0.2773534	0.1218704	0.006793	0.3041174	0.247362	0.214881	0.3638798	0.0850528	0.4068582	0.257746	0.3238674	0.3779052
0.2210216	0.0006984	0.0006984	0.0006946	0.0252314	0.037399	0.1447616	0.012316	0.0437846	0.0121262	0.0247874	0.0363032
0.1090542	0.0821292	0.0029202	0.0819886	0.084207	0.055692	0.1562816	0.057968	0.2355428	0.0273146	0.0951474	0.1343998
0.24467	0.1621954	0.0262824	0.221393	0.3162886	0.191453	0.3088888	0.1427226	0.3564466	0.28043	0.2888062	0.3112782
0.2418628	0.1820874	0.009967	0.2356166	0.2414764	0.1655906	0.2690822	0.0982332	0.3533444	0.1597352	0.2907734	0.3163564
0.1779714	0.0861016	0.0034282	0.0921834	0.0834184	0.0838558	0.240929	0.0503152	0.2174632	0.0212748	0.1661822	0.2346292
0.1443692	0.0090092	0.0025396	0.1256752	0.1472126	0.1263642	0.2012724	0.0280966	0.1447194	0.0731878	0.126113	0.1905174
0.0350226	0.0017138	0.0017138	0.022009	0.0550598	0.0262444	0.0780952	0.01825	0.0516258	0.0258252	0.0228678	0.073238
0.414266	0.3101836	0.0034282	0.2649408	0.3646648	0.3190022	0.3838976	0.0609142	0.5059496	0.2613688	0.4143534	0.37611
0.2035586	0.0896394	0.0034916	0.2127038	0.1585002	0.0895186	0.2403468	0.0363412	0.2085192	0.1485494	0.1208852	0.312689
0.4411242	0.1246338	0.001841	0.2714936	0.2404796	0.4502108	0.5024504	0.0361296	0.5234812	0.2095716	0.4478962	0.5333132
0.311817	0.2236406	0.029774	0.2925676	0.3262204	0.2066054	0.3318052	0.1862434	0.4158248	0.304246	0.3698302	0.3620476
0.3406034	0.2855214	0.0020952	0.3496014	0.2223712	0.3302348	0.4180338	0.0311148	0.5006146	0.1571752	0.3770304	0.4461048
0.149697	0.000952	0.000952	0.073053	0.0368746	0.1517612	0.0790058	0.0141838	0.1039964	0.0959298	0.022784	0.2118566
0.2047194	0.1117826	0.0020318	0.1882756	0.1949376	0.1700664	0.3337042	0.0340556	0.3641554	0.0741452	0.24441	0.290892
0.2920878	0.1559602	0.0116808	0.2281154	0.2987754	0.2093246	0.2490966	0.1091312	0.3815608	0.2325582	0.3450376	0.3697578
0.1327872	0.0351474	0.0016504	0.0719892	0.0634212	0.1016566	0.216687	0.0293768	0.213936	0.0365244	0.147296	0.2453172
0.3144302	0.177116	0.0101578	0.255487	0.3471026	0.2305314	0.3645944	0.1239828	0.4438998	0.3407484	0.3666276	0.3959276
0.2767286	0.2518784	0.0026664	0.1366744	0.1319616	0.1410356	0.3252278	0.0566858	0.3216426	0.0637682	0.1936322	0.3011618
0.3580498	0.000952	0.000952	0.2318792	0.1724602	0.2898742	0.2978386	0.0174146	0.4210584	0.3606086	0.1359954	0.3077876
0.0443348	0.0139742	0.0012696	0.0264658	0.0569106	0.0170562	0.111588	0.0243502	0.1826838	0.1145908	0.0712784	0.0971608
0.1441608	0.0011386	0.0011424	0.051413	0.06763	0.1816268	0.1167626	0.021371	0.1955426	0.015318	0.1032144	0.1801122
0.0042064	0.0007618	0.0007618	0.000761	0.0404092	0.0040848	0.0029832	0.0059536	0.0050626	0.023547	0.0007518	0.0037322
0.3443876	0.272634	0.0159978	0.3498016	0.4316698	0.2450336	0.4348016	0.1578992	0.4911092	0.3915118	0.4437454	0.437104
0.3208738	0.0975524	0.0023488	0.219309	0.154517	0.3210106	0.2944704	0.0506196	0.4270306	0.1261548	0.3601186	0.3899852
0.1583306	0.0773914	0.0010788	0.001076	0.111273	0.2146688	0.2365562	0.0265676	0.3764526	0.1092034	0.2635948	0.1958344
0.2764302	0.1775526	0.0067296	0.2245038	0.3018222	0.2040636	0.3265266	0.0846202	0.3597796	0.2753716	0.308615	0.399833
0.2098874	0.1563646	0.0017774	0.2249384	0.2053286	0.099612	0.3258072	0.0275576	0.2298554	0.0758742	0.2290164	0.2331624
0.2488198	0.1175942	0.001206	0.1402452	0.3568028	0.1314544	0.471245	0.024252	0.4527454	0.1278204	0.290996	0.2180006
0.4385122	0.116403	0.1714428	0.1349148	0.2676864	0.3386564	0.3884844	0.021027	0.4758246	0.3864806	0.3434404	0.3975388
0.2703072	0.0448812	0.001841	0.1984964	0.2339246	0.1779524	0.3491474	0.0270202	0.4121558	0.1007692	0.208822	0.3952368
0.1596766	0.0158252	0.0080798	0.1399094	0.1165004	0.1485098	0.2722992	0.017086	0.27685	0.1128748	0.1712914	0.2065814
0.1309802	0.0010788	0.0010788	0.1904666	0.1747108	0.1376872	0.2188722	0.0193474	0.2028996	0.2789406	0.3248216	0.2261134
0.2289188	0.013971	0.0012696	0.0493186	0.0456348	0.1091334	0.1872976	0.025166	0.229838	0.0256128	0.1503114	0.2163546
0.2037498	0.1421958	0.0166962	0.2091614	0.2859244	0.1575676	0.2524098	0.1140052	0.3499418	0.2361416	0.2885546	0.2899668
0.0798004	0.0072076	0.0010154	0.0345336	0.0357034	0.1016782	0.0225858	0.0120164	0.0488422	0.037503	0.0122812	0.062467
0.2941582	0.1508316	0.0043802	0.2152426	0.2325234	0.1808278	0.3085018	0.0678098	0.3324004	0.2745048	0.2055292	0.3042098
0.2341098	0.1335756	0.01276	0.2062804	0.2378652	0.1195042	0.2790288	0.0934088	0.3373576	0.2086182	0.2619216	0.3050492
0.273393	0.099571	0.0046976	0.2098232	0.1649732	0.1427948	0.2570322	0.0710522	0.370536	0.2165284	0.2638328	0.3404508
0.0885274	0.020395	0.002476	0.0838124	0.1036168	0.0806998	0.1896572	0.0382072	0.1930308	0.0671966	0.102494	0.1992608
0.2111764	0.0259276	0.0014602	0.0470422	0.0733272	0.0283574	0.231908	0.0231358	0.227602	0.019885	0.1412016	0.1742882
0.2523602	0.1136198	0.0010154	0.1515932	0.104202	0.1607192	0.288905	0.018279	0.2898252	0.0648236	0.1861892	0.3693808
0.2523602	0.1136198	0.0010154	0.1515932	0.104202	0.1607192	0.288905	0.018279	0.2898252	0.0648236	0.1861892	0.3693808
0.343972	0.078638	0.003238	0.1838882	0.2433566	0.237674	0.32958	0.079525	0.3866128	0.2361006	0.2972116	0.3690856
0.8157952	0.0006984	0.0006984	0.2179054	0.2886142	0.6402646	0.8114174	0.0214848	0.6951602	0.7760826	0.4674788	0.6200192
0.200882	0.176913	0.0011424	0.1590982	0.2530798	0.2200358	0.4332372	0.0374722	0.3352102	0.0736086	0.2225432	0.2638112
0.2190012	0.000635	0.000635	0.1121218	0.1283068	0.1259798	0.2913184	0.0133936	0.1983832	0.1487018	0.250908	0.1830326
0.1985686	0.1867374	0.005523	0.2430392	0.2792468	0.1339584	0.320347	0.0776174	0.3652316	0.253306	0.2913934	0.2968086
0.2227212	0.0566088	0.0033648	0.100177	0.1905066	0.1871392	0.3007206	0.0675804	0.314833	0.148306	0.1683652	0.2771234
0.1472394	0.0007618	0.0007618	0.0480108	0.2017234	0.111308	0.2498896	0.0139678	0.3116406	0.1160474	0.1327546	0.3001766
0.0778154	0.0060296	0.0013332	0.097894	0.0743556	0.0876666	0.189158	0.0289156	0.2201294	0.0083578	0.2095982	0.1835424
0.4091948	0.3406522	0.0737686	0.3827418	0.4373218	0.3411528	0.4188272	0.275497	0.495425	0.4226424	0.4447672	0.45024
0.1792926	0.1376374	0.0118716	0.175276	0.254831	0.1142212	0.2160504	0.0912736	0.3317364	0.2065148	0.2687872	0.2718336
0.235387	0.065322	0.0082528	0.1301784	0.1904932	0.1243168	0.167244	0.0718706	0.297011	0.1516968	0.2299904	0.2335082
0.2550956	0.1933026	0.0027296	0.2335062	0.192376	0.255215	0.2935018	0.0380408	0.2996804	0.1956552	0.2012062	0.2322312
0.5947832	0.0007618	0.0007618	0.6561996	0.3752132	0.4099518	0.6069958	0.0144382	0.6611536	0.6236232	0.435194	0.5528846
0.1450308	0.0546576	0.0064754	0.1118418	0.1326074	0.0935298	0.1898982	0.0501708	0.2539972	0.066407	0.180149	0.212093
0.3580498	0.000952	0.000952	0.2318792	0.1724602	0.2898742	0.2978386	0.0174146	0.4210584	0.3606086	0.1359954	0.3077876
0.3580498	0.000952	0.000952	0.2318792	0.1724602	0.2898742	0.2978386	0.0174146	0.4210584	0.3606086	0.1359954	0.3077876
0.3580498	0.000952	0.000952	0.2318792	0.1724602	0.2898742	0.2978386	0.0174146	0.4210584	0.3606086	0.1359954	0.3077876
0.3580498	0.000952	0.000952	0.2318792	0.1724602	0.2898742	0.2978386	0.0174146	0.4210584	0.3606086	0.1359954	0.3077876
0.3043848	0.0151558	0.081808	0.1524072	0.1164606	0.202026	0.0840496	0.0269148	0.3540524	0.0918424	0.255624	0.3182824
0.146932	0.039959	0.0041266	0.084225	0.1628794	0.0457496	0.1995994	0.0491912	0.1851278	0.0989096	0.1289058	0.1484922
0.2139466	0.069152	0.001841	0.2257006	0.123191	0.1131634	0.2267446	0.0247196	0.304302	0.0752124	0.1083572	0.2673
0.2139466	0.069152	0.001841	0.2257006	0.123191	0.1131634	0.2267446	0.0247196	0.304302	0.0752124	0.1083572	0.2673
0.0819732	0.0007618	0.0007618	0.0350048	0.1114832	0.096378	0.1241416	0.0157586	0.0975624	0.1124626	0.0734094	0.4168062
0.371777	0.1006566	0.0036818	0.1334736	0.179672	0.2321104	0.330447	0.0789334	0.3334118	0.1615246	0.234383	0.3367036
0.3143272	0.1639144	0.006793	0.2816116	0.2783468	0.1307024	0.3770116	0.0619782	0.3944004	0.3215298	0.2783252	0.325166
0.2985098	0.2069658	0.0143476	0.2964598	0.3681232	0.2061924	0.327754	0.137171	0.407856	0.313169	0.3254594	0.3342816
0.0456052	0.0008252	0.0008252	0.0008232	0.1634624	0.0793122	0.1511238	0.0134638	0.2515988	0.0993362	0.1557808	0.0987344
0.2953894	0.168559	0.0043168	0.2187406	0.2393256	0.2573838	0.3626058	0.0681816	0.437495	0.1820812	0.338047	0.3806414
0.34225	0.2841738	0.0038092	0.2699328	0.2402738	0.2318578	0.3845024	0.0588182	0.4253412	0.1839746	0.3252668	0.404553
0.0543848	0.000952	0.000952	0.1835126	0.07801	0.0333272	0.018742	0.0207988	0.160135	0.0860526	0.0891122	0.1366766
0.3878136	0.0940062	0.0467986	0.2854658	0.1462886	0.4517628	0.4858542	0.038359	0.4318126	0.2315268	0.2966728	0.4904726
