ontology,class,algorithm,selection_type,auroc,auprc,time_sec
BP,GO:0016071,mlp,PCA,0.843,0.0189,80.746
BP,GO:0016192,mlp,PCA,0.7785,0.0232,77.484
BP,GO:0016197,mlp,PCA,0.5494,0.0027,76.353
BP,GO:0016241,mlp,PCA,0.3895,0.001,75.354
BP,GO:0016246,mlp,PCA,0.7929,0.0064,77.562
BP,GO:0016310,mlp,PCA,0.8868,0.1363,75.787
BP,GO:0016311,mlp,PCA,0.5941,0.0025,74.276
BP,GO:0016331,mlp,PCA,0.2446,0.0005,67.973
BP,GO:0016441,mlp,PCA,0.7546,0.0065,69.24
BP,GO:0016458,mlp,PCA,0.7975,0.008,68.444
BP,GO:0016477,mlp,PCA,0.8118,0.031,69.145
BP,GO:0016485,mlp,PCA,0.5422,0.005,68.304
BP,GO:0016567,mlp,PCA,0.3311,0.0015,67.207
BP,GO:0016569,mlp,PCA,0.8997,0.0207,67.86
BP,GO:0016570,mlp,PCA,0.8997,0.0207,65.684
BP,GO:0016571,mlp,PCA,0.5503,0.0014,67.831
BP,GO:0017015,mlp,PCA,0.4491,0.0013,66.553
BP,GO:0017038,mlp,PCA,0.6654,0.0025,66.264
BP,GO:0017144,mlp,PCA,0.8119,0.0085,66.212
BP,GO:0017145,mlp,PCA,0.4693,0.002,66.9
BP,GO:0017148,mlp,PCA,0.5843,0.0024,70.634
BP,GO:0017156,mlp,PCA,0.577,0.0017,69.798
BP,GO:0018022,mlp,PCA,0.4983,0.0012,69.108
BP,GO:0018105,mlp,PCA,0.8571,0.0206,69.116
BP,GO:0018107,mlp,PCA,0.5637,0.0031,68.615
BP,GO:0018130,mlp,PCA,0.7983,0.0574,67.743
BP,GO:0018193,mlp,PCA,0.8151,0.045,68.423
BP,GO:0018205,mlp,PCA,0.8798,0.0072,66.495
BP,GO:0018209,mlp,PCA,0.8571,0.0206,67.266
BP,GO:0018210,mlp,PCA,0.6112,0.0032,68.487
BP,GO:0018991,mlp,PCA,0.6878,0.01,67.755
BP,GO:0018992,mlp,PCA,0.6841,0.0122,69.101
BP,GO:0018996,mlp,PCA,0.7033,0.02,67.732
BP,GO:0019098,mlp,PCA,0.7147,0.0135,68.101
BP,GO:0019216,mlp,PCA,0.3992,0.0028,67.445
BP,GO:0019217,mlp,PCA,0.534,0.0033,66.203
BP,GO:0019219,mlp,PCA,0.8098,0.0816,67.508
BP,GO:0019220,mlp,PCA,0.8298,0.0682,69.039
BP,GO:0019222,mlp,PCA,0.7545,0.1123,67.65
BP,GO:0019438,mlp,PCA,0.8062,0.0208,66.315
BP,GO:0019439,mlp,PCA,0.8078,0.0148,67.176
BP,GO:0019538,mlp,PCA,0.7947,0.0969,67.453
BP,GO:0019637,mlp,PCA,0.7867,0.0217,68.802
BP,GO:0019693,mlp,PCA,0.8358,0.0747,68.809
BP,GO:0019725,mlp,PCA,0.6711,0.0081,69.363
BP,GO:0019752,mlp,PCA,0.9067,0.0215,57.536
BP,GO:0019915,mlp,PCA,0.5592,0.0021,66.819
BP,GO:0019932,mlp,PCA,0.5257,0.001,63.812
BP,GO:0019941,mlp,PCA,0.333,0.0011,68.289
BP,GO:0021700,mlp,PCA,0.7975,0.0141,68.152
BP,GO:0022402,mlp,PCA,0.8985,0.166,68.039
BP,GO:0022404,mlp,PCA,0.5366,0.0222,67.527
BP,GO:0022411,mlp,PCA,0.7301,0.0195,67.638
BP,GO:0022412,mlp,PCA,0.8674,0.1084,65.245
BP,GO:0022414,mlp,PCA,0.7734,0.1655,65.462
BP,GO:0022603,mlp,PCA,0.8038,0.0282,66.305
BP,GO:0022604,mlp,PCA,0.8185,0.024,66.874
BP,GO:0022607,mlp,PCA,0.7698,0.04,66.071
BP,GO:0022610,mlp,PCA,0.3654,0.001,65.649
BP,GO:0022611,mlp,PCA,0.4584,0.003,66.553
BP,GO:0022618,mlp,PCA,0.497,0.0019,66.969
BP,GO:0022898,mlp,PCA,0.4577,0.0008,68.953
BP,GO:0023014,mlp,PCA,0.9484,0.0163,67.723
BP,GO:0023051,mlp,PCA,0.8031,0.0689,68.243
BP,GO:0023052,mlp,PCA,0.6339,0.0058,68.61
BP,GO:0023056,mlp,PCA,0.7904,0.0494,67.909
BP,GO:0023057,mlp,PCA,0.7854,0.0231,68.033
BP,GO:0030001,mlp,PCA,0.7238,0.0065,67.425
BP,GO:0030003,mlp,PCA,0.5276,0.0021,67.344
BP,GO:0030029,mlp,PCA,0.822,0.0523,68.372
BP,GO:0030030,mlp,PCA,0.788,0.0612,69.126
BP,GO:0030031,mlp,PCA,0.5375,0.0034,68.887
BP,GO:0030036,mlp,PCA,0.7974,0.0191,68.144
BP,GO:0030100,mlp,PCA,0.806,0.012,68.406
BP,GO:0030154,mlp,PCA,0.6241,0.0031,67.893
BP,GO:0030155,mlp,PCA,0.3887,0.0008,68.269
BP,GO:0030162,mlp,PCA,0.4486,0.0018,67.892
BP,GO:0030163,mlp,PCA,0.464,0.0031,68.404
BP,GO:0030182,mlp,PCA,0.2669,0.0006,68.422
BP,GO:0030261,mlp,PCA,0.7152,0.1019,69.078
BP,GO:0030307,mlp,PCA,0.5294,0.0021,66.725
BP,GO:0030308,mlp,PCA,0.3125,0.0008,69.449
BP,GO:0030334,mlp,PCA,0.7677,0.0193,68.813
BP,GO:0030335,mlp,PCA,0.6793,0.0036,68.125
BP,GO:0030421,mlp,PCA,0.6309,0.0088,62.473
BP,GO:0030422,mlp,PCA,0.6926,0.0026,46.684
BP,GO:0030511,mlp,PCA,0.4513,0.0009,55.389
BP,GO:0030516,mlp,PCA,0.7054,0.0052,63.615
BP,GO:0030517,mlp,PCA,0.298,0.0005,46.202
BP,GO:0030534,mlp,PCA,0.5083,0.0012,49.525
BP,GO:0030536,mlp,PCA,0.6941,0.0035,46.609
BP,GO:0030537,mlp,PCA,0.6176,0.0027,47.79
BP,GO:0030703,mlp,PCA,0.8311,0.0418,46.298
BP,GO:0030705,mlp,PCA,0.4394,0.0017,57.523
BP,GO:0030719,mlp,PCA,0.6318,0.0033,66.785
BP,GO:0030728,mlp,PCA,0.5167,0.0021,67.518
BP,GO:0030865,mlp,PCA,0.762,0.0031,68.469
BP,GO:0030866,mlp,PCA,0.8134,0.0032,68.414
BP,GO:0030968,mlp,PCA,0.7872,0.0107,66.513
BP,GO:0031023,mlp,PCA,0.6124,0.0017,67.98
BP,GO:0031032,mlp,PCA,0.4367,0.001,66.474
BP,GO:0031047,mlp,PCA,0.7854,0.0073,62.478
BP,GO:0031050,mlp,PCA,0.6788,0.0029,65.347
BP,GO:0031099,mlp,PCA,0.3412,0.0008,66.88
BP,GO:0031102,mlp,PCA,0.3412,0.0008,66.018
BP,GO:0031103,mlp,PCA,0.3412,0.0008,66.479
BP,GO:0031122,mlp,PCA,0.4709,0.0011,65.64
BP,GO:0031175,mlp,PCA,0.5893,0.0031,66.545
BP,GO:0031323,mlp,PCA,0.774,0.098,64.973
BP,GO:0031324,mlp,PCA,0.7723,0.0267,65.131
BP,GO:0031325,mlp,PCA,0.8068,0.0761,65.242
BP,GO:0031326,mlp,PCA,0.7967,0.0781,66.112
BP,GO:0031327,mlp,PCA,0.7762,0.0212,66.283
BP,GO:0031328,mlp,PCA,0.8328,0.0436,68.389
BP,GO:0031329,mlp,PCA,0.557,0.0032,64.592
BP,GO:0031331,mlp,PCA,0.3408,0.0011,67.912
BP,GO:0031334,mlp,PCA,0.4853,0.0015,67.803
BP,GO:0031344,mlp,PCA,0.8408,0.0348,66.104
BP,GO:0031345,mlp,PCA,0.4134,0.0011,68.417
BP,GO:0031346,mlp,PCA,0.7986,0.0084,66.611
BP,GO:0031347,mlp,PCA,0.645,0.0036,61.662
BP,GO:0031399,mlp,PCA,0.7975,0.0509,63.227
BP,GO:0031400,mlp,PCA,0.5063,0.003,67.161
BP,GO:0031401,mlp,PCA,0.8182,0.026,69.651
BP,GO:0031503,mlp,PCA,0.3641,0.0009,68.258
BP,GO:0031581,mlp,PCA,0.3965,0.001,69.061
BP,GO:0031644,mlp,PCA,0.3807,0.001,67.394
BP,GO:0031646,mlp,PCA,0.3355,0.001,68.119
BP,GO:0031647,mlp,PCA,0.3476,0.0015,68.995
BP,GO:0031667,mlp,PCA,0.7465,0.0138,68.95
BP,GO:0032101,mlp,PCA,0.7972,0.0592,66.255
BP,GO:0032102,mlp,PCA,0.3315,0.0007,67.312
BP,GO:0032103,mlp,PCA,0.7997,0.067,66.566
BP,GO:0032147,mlp,PCA,0.5691,0.0018,68.703
BP,GO:0032222,mlp,PCA,0.6787,0.0031,67.551
BP,GO:0032224,mlp,PCA,0.6718,0.0025,67.658
BP,GO:0032259,mlp,PCA,0.5464,0.0019,67.838
BP,GO:0032268,mlp,PCA,0.7895,0.0534,67.409
BP,GO:0032269,mlp,PCA,0.7015,0.0144,67.855
BP,GO:0032270,mlp,PCA,0.8216,0.0546,68.517
BP,GO:0032271,mlp,PCA,0.2772,0.0006,68.09
BP,GO:0032368,mlp,PCA,0.7313,0.0031,68.856
BP,GO:0032370,mlp,PCA,0.5894,0.0018,67.402
BP,GO:0032386,mlp,PCA,0.5019,0.0025,64.062
BP,GO:0032388,mlp,PCA,0.4517,0.0019,60.495
BP,GO:0032409,mlp,PCA,0.5269,0.0015,66.289
BP,GO:0032412,mlp,PCA,0.4577,0.0008,58.56
BP,GO:0032446,mlp,PCA,0.744,0.0063,66.581
BP,GO:0032456,mlp,PCA,0.3684,0.0005,63.03
BP,GO:0032465,mlp,PCA,0.6403,0.0024,66.998
BP,GO:0032501,mlp,PCA,0.7776,0.1779,65.98
BP,GO:0032502,mlp,PCA,0.7971,0.2166,68.649
BP,GO:0032535,mlp,PCA,0.6752,0.0035,66.348
BP,GO:0032774,mlp,PCA,0.443,0.0015,68.397
BP,GO:0032787,mlp,PCA,0.8467,0.0109,62.778
BP,GO:0032879,mlp,PCA,0.8036,0.0957,68.462
BP,GO:0032880,mlp,PCA,0.8264,0.0673,68.004
BP,GO:0032886,mlp,PCA,0.8035,0.0199,68.11
BP,GO:0032940,mlp,PCA,0.6728,0.0032,67.595
BP,GO:0032956,mlp,PCA,0.6964,0.0032,68.842
BP,GO:0032970,mlp,PCA,0.8282,0.0073,67.908
BP,GO:0032984,mlp,PCA,0.5218,0.0023,69.088
BP,GO:0032989,mlp,PCA,0.7378,0.0055,68.098
BP,GO:0032990,mlp,PCA,0.7574,0.0062,68.006
BP,GO:0033036,mlp,PCA,0.7878,0.0453,68.018
BP,GO:0033043,mlp,PCA,0.8342,0.0728,67.206
BP,GO:0033044,mlp,PCA,0.82,0.0125,68.429
BP,GO:0033045,mlp,PCA,0.7311,0.0078,68.465
BP,GO:0033047,mlp,PCA,0.7674,0.0054,67.2
BP,GO:0033206,mlp,PCA,0.9044,0.0218,66.084
BP,GO:0033365,mlp,PCA,0.7317,0.0191,66.008
BP,GO:0033554,mlp,PCA,0.824,0.0486,67.399
BP,GO:0033563,mlp,PCA,0.5119,0.0017,66.261
BP,GO:0033673,mlp,PCA,0.3916,0.0011,67.23
BP,GO:0033674,mlp,PCA,0.8276,0.0066,67.833
BP,GO:0034220,mlp,PCA,0.6753,0.0064,67.731
BP,GO:0034248,mlp,PCA,0.6616,0.006,68.425
BP,GO:0034249,mlp,PCA,0.5843,0.0024,65.291
BP,GO:0034329,mlp,PCA,0.4982,0.0028,65.388
BP,GO:0034330,mlp,PCA,0.4178,0.0022,66.3
BP,GO:0034470,mlp,PCA,0.6846,0.0094,63.079
BP,GO:0034501,mlp,PCA,0.8892,0.0041,67.146
BP,GO:0034502,mlp,PCA,0.8612,0.0136,63.102
BP,GO:0034504,mlp,PCA,0.6134,0.0018,67.241
BP,GO:0034606,mlp,PCA,0.3429,0.0005,64.78
BP,GO:0034613,mlp,PCA,0.754,0.0287,61.717
BP,GO:0034620,mlp,PCA,0.6656,0.0111,66.074
BP,GO:0034622,mlp,PCA,0.7618,0.0127,65.875
BP,GO:0034641,mlp,PCA,0.8024,0.1094,66.858
BP,GO:0034645,mlp,PCA,0.7859,0.0192,65.344
BP,GO:0034654,mlp,PCA,0.7902,0.0202,60.824
BP,GO:0034655,mlp,PCA,0.8171,0.0175,66.464
BP,GO:0034660,mlp,PCA,0.7039,0.0086,65.458
BP,GO:0034762,mlp,PCA,0.4577,0.0008,56.771
BP,GO:0034765,mlp,PCA,0.4577,0.0008,46.962
BP,GO:0034968,mlp,PCA,0.4983,0.0012,66.768
BP,GO:0034976,mlp,PCA,0.7521,0.0166,67.038
BP,GO:0035046,mlp,PCA,0.2883,0.0007,64.89
BP,GO:0035112,mlp,PCA,0.4844,0.0045,68.604
BP,GO:0035194,mlp,PCA,0.7546,0.0065,67.162
BP,GO:0035239,mlp,PCA,0.4015,0.0009,68.973
BP,GO:0035262,mlp,PCA,0.7788,0.0099,67.989
BP,GO:0035264,mlp,PCA,0.3962,0.0018,67.141
BP,GO:0035418,mlp,PCA,0.5285,0.0018,67.704
BP,GO:0035545,mlp,PCA,0.4835,0.0008,66.485
BP,GO:0035556,mlp,PCA,0.8407,0.0796,66.073
BP,GO:0035966,mlp,PCA,0.7084,0.0706,66.969
BP,GO:0035967,mlp,PCA,0.6087,0.018,64.104
BP,GO:0036211,mlp,PCA,0.8327,0.1069,64.279
BP,GO:0036293,mlp,PCA,0.5697,0.0026,65.928
BP,GO:0036445,mlp,PCA,0.4763,0.0014,69.495
BP,GO:0040001,mlp,PCA,0.8084,0.0202,67.066
BP,GO:0040002,mlp,PCA,0.776,0.0134,69.52
BP,GO:0040007,mlp,PCA,0.7229,0.0262,66.505
BP,GO:0040008,mlp,PCA,0.767,0.045,66.013
BP,GO:0040009,mlp,PCA,0.4452,0.0021,66.154
BP,GO:0040010,mlp,PCA,0.4438,0.0017,67.119
BP,GO:0040011,mlp,PCA,0.8145,0.0748,64.381
BP,GO:0040012,mlp,PCA,0.8005,0.0726,64.554
BP,GO:0040013,mlp,PCA,0.4245,0.0013,62.516
BP,GO:0040014,mlp,PCA,0.7519,0.0217,64.771
BP,GO:0040015,mlp,PCA,0.3974,0.0008,64.833
BP,GO:0040017,mlp,PCA,0.7924,0.0415,54.875
BP,GO:0040018,mlp,PCA,0.7572,0.0162,67.921
BP,GO:0040019,mlp,PCA,0.7199,0.008,68.884
BP,GO:0040020,mlp,PCA,0.5873,0.0029,55.369
BP,GO:0040021,mlp,PCA,0.7733,0.0143,63.717
BP,GO:0040024,mlp,PCA,0.7993,0.0365,46.578
BP,GO:0040025,mlp,PCA,0.7026,0.0142,46.814
BP,GO:0040026,mlp,PCA,0.7642,0.0082,50.284
BP,GO:0040027,mlp,PCA,0.7097,0.0064,68.251
BP,GO:0040028,mlp,PCA,0.8088,0.0218,66.831
BP,GO:0040029,mlp,PCA,0.8038,0.0134,67.142
BP,GO:0040032,mlp,PCA,0.6572,0.0073,59.366
BP,GO:0040034,mlp,PCA,0.5309,0.0038,69.047
BP,GO:0040035,mlp,PCA,0.3765,0.0012,64.023
BP,GO:0040038,mlp,PCA,0.879,0.014,68.784
BP,GO:0040039,mlp,PCA,0.4009,0.0048,66.315
BP,GO:0040040,mlp,PCA,0.3875,0.0007,65.662
BP,GO:0042048,mlp,PCA,0.6223,0.0037,55.689
BP,GO:0042073,mlp,PCA,0.3705,0.0008,66.96
BP,GO:0042127,mlp,PCA,0.5842,0.0056,58.633
BP,GO:0042133,mlp,PCA,0.6119,0.0021,55.098
BP,GO:0042176,mlp,PCA,0.3286,0.001,57.528
BP,GO:0042180,mlp,PCA,0.9013,0.0055,51.731
BP,GO:0042221,mlp,PCA,0.7874,0.0518,57.331
BP,GO:0042303,mlp,PCA,0.6781,0.0162,55.51
BP,GO:0042306,mlp,PCA,0.4871,0.0013,45.592
BP,GO:0042325,mlp,PCA,0.8265,0.0326,50.863
BP,GO:0042326,mlp,PCA,0.469,0.0028,48.427
BP,GO:0042327,mlp,PCA,0.8507,0.0161,52.104
BP,GO:0042330,mlp,PCA,0.8153,0.0376,51.234
BP,GO:0042335,mlp,PCA,0.7803,0.0134,58.957
BP,GO:0042338,mlp,PCA,0.8343,0.0101,47.1
BP,GO:0042391,mlp,PCA,0.58,0.0025,47.476
BP,GO:0042395,mlp,PCA,0.5366,0.0222,49.469
BP,GO:0042445,mlp,PCA,0.6088,0.0017,57.872
BP,GO:0042464,mlp,PCA,0.4851,0.0016,49.055
BP,GO:0042493,mlp,PCA,0.7577,0.0073,49.039
BP,GO:0042592,mlp,PCA,0.6876,0.0108,45.117
BP,GO:0042594,mlp,PCA,0.5702,0.0024,45.934
BP,GO:0042659,mlp,PCA,0.7669,0.0089,44.826
BP,GO:0042660,mlp,PCA,0.2696,0.0005,57.863
BP,GO:0042661,mlp,PCA,0.5178,0.0022,58.5
BP,GO:0042742,mlp,PCA,0.7326,0.0346,51.566
BP,GO:0042755,mlp,PCA,0.4516,0.006,56.814
BP,GO:0042886,mlp,PCA,0.6691,0.0052,45.68
BP,GO:0042981,mlp,PCA,0.795,0.0217,55.725
BP,GO:0043043,mlp,PCA,0.7027,0.0177,58.396
BP,GO:0043050,mlp,PCA,0.483,0.0083,64.4
BP,GO:0043051,mlp,PCA,0.6644,0.0051,61.654
BP,GO:0043052,mlp,PCA,0.444,0.0013,55.639
BP,GO:0043053,mlp,PCA,0.3984,0.0025,55.481
BP,GO:0043058,mlp,PCA,0.5431,0.0016,54.431
BP,GO:0043062,mlp,PCA,0.4397,0.0006,54.867
BP,GO:0043065,mlp,PCA,0.667,0.0062,46.121
BP,GO:0043066,mlp,PCA,0.575,0.014,59.577
BP,GO:0043067,mlp,PCA,0.7967,0.0214,56.311
BP,GO:0043068,mlp,PCA,0.7102,0.0077,56.046
BP,GO:0043069,mlp,PCA,0.6019,0.0106,62.42
BP,GO:0043085,mlp,PCA,0.8527,0.0443,56.45
BP,GO:0043086,mlp,PCA,0.5056,0.0019,54.027
BP,GO:0043087,mlp,PCA,0.5673,0.0022,61.44
BP,GO:0043161,mlp,PCA,0.2654,0.0009,46.433
BP,GO:0043170,mlp,PCA,0.8024,0.1205,45.934
BP,GO:0043207,mlp,PCA,0.7351,0.0409,45.12
BP,GO:0043241,mlp,PCA,0.3881,0.001,46.234
BP,GO:0043254,mlp,PCA,0.4284,0.0017,45.259
BP,GO:0043269,mlp,PCA,0.7121,0.0053,46.159
BP,GO:0043270,mlp,PCA,0.684,0.003,45.102
BP,GO:0043282,mlp,PCA,0.3993,0.0008,46.044
BP,GO:0043405,mlp,PCA,0.7454,0.0044,45.901
BP,GO:0043406,mlp,PCA,0.6514,0.0038,53.532
BP,GO:0043408,mlp,PCA,0.7679,0.0068,49.593
BP,GO:0043409,mlp,PCA,0.2902,0.0006,51.122
BP,GO:0043410,mlp,PCA,0.8145,0.0059,44.898
BP,GO:0043412,mlp,PCA,0.8094,0.1183,45.821
BP,GO:0043413,mlp,PCA,0.5985,0.002,44.574
BP,GO:0043414,mlp,PCA,0.5464,0.0019,45.098
BP,GO:0043436,mlp,PCA,0.8769,0.0409,44.49
BP,GO:0043484,mlp,PCA,0.4924,0.0018,45.299
BP,GO:0043516,mlp,PCA,0.2929,0.0011,49.282
BP,GO:0043518,mlp,PCA,0.2929,0.0011,51.074
BP,GO:0043547,mlp,PCA,0.6164,0.0019,44.559
BP,GO:0043549,mlp,PCA,0.842,0.0186,45.583
BP,GO:0043603,mlp,PCA,0.7643,0.0149,44.242
BP,GO:0043604,mlp,PCA,0.7502,0.0155,44.955
BP,GO:0043620,mlp,PCA,0.2974,0.0005,44.136
BP,GO:0043623,mlp,PCA,0.6747,0.0083,45.285
BP,GO:0043624,mlp,PCA,0.3881,0.001,44.11
BP,GO:0043632,mlp,PCA,0.333,0.0011,45.162
BP,GO:0043652,mlp,PCA,0.434,0.0011,44.413
BP,GO:0043900,mlp,PCA,0.7987,0.0394,45.473
BP,GO:0043901,mlp,PCA,0.5517,0.0046,44.308
BP,GO:0043902,mlp,PCA,0.7916,0.0098,44.977
BP,GO:0043933,mlp,PCA,0.7954,0.0244,44.056
BP,GO:0044057,mlp,PCA,0.8028,0.0187,45.167
BP,GO:0044058,mlp,PCA,0.5643,0.001,44.345
BP,GO:0044062,mlp,PCA,0.5001,0.0015,45.244
BP,GO:0044087,mlp,PCA,0.7838,0.0283,44.387
BP,GO:0044088,mlp,PCA,0.3336,0.0005,45.219
BP,GO:0044089,mlp,PCA,0.8167,0.0131,44.677
BP,GO:0044092,mlp,PCA,0.6802,0.0044,45.336
BP,GO:0044093,mlp,PCA,0.8425,0.0433,44.296
BP,GO:0044237,mlp,PCA,0.7678,0.1132,45.44
BP,GO:0044238,mlp,PCA,0.7763,0.12,44.587
BP,GO:0044248,mlp,PCA,0.7463,0.0175,45.373
BP,GO:0044249,mlp,PCA,0.7776,0.031,44.319
BP,GO:0044255,mlp,PCA,0.7492,0.0109,45.219
BP,GO:0044260,mlp,PCA,0.8158,0.1146,44.194
BP,GO:0044262,mlp,PCA,0.7463,0.0026,45.35
BP,GO:0044265,mlp,PCA,0.7923,0.0131,44.478
BP,GO:0044267,mlp,PCA,0.809,0.1056,45.34
BP,GO:0044270,mlp,PCA,0.8106,0.0169,44.415
BP,GO:0044271,mlp,PCA,0.81,0.0413,45.487
BP,GO:0044272,mlp,PCA,0.8135,0.006,44.57
BP,GO:0044281,mlp,PCA,0.8439,0.0433,45.377
BP,GO:0044283,mlp,PCA,0.8188,0.0163,44.735
BP,GO:0044703,mlp,PCA,0.6866,0.0122,45.494
BP,GO:0044706,mlp,PCA,0.6855,0.0534,44.622
BP,GO:0044782,mlp,PCA,0.5047,0.0027,45.28
BP,GO:0045017,mlp,PCA,0.441,0.0014,44.567
BP,GO:0045055,mlp,PCA,0.5825,0.0016,45.408
BP,GO:0045087,mlp,PCA,0.7005,0.0072,44.614
BP,GO:0045088,mlp,PCA,0.3107,0.0005,45.557
BP,GO:0045132,mlp,PCA,0.9053,0.0188,44.621
BP,GO:0045138,mlp,PCA,0.7779,0.0167,45.383
BP,GO:0045165,mlp,PCA,0.4736,0.0021,44.749
BP,GO:0045167,mlp,PCA,0.5741,0.0021,45.529
BP,GO:0045176,mlp,PCA,0.2783,0.0004,44.579
BP,GO:0045184,mlp,PCA,0.7408,0.0069,45.523
BP,GO:0045185,mlp,PCA,0.4976,0.0009,44.389
BP,GO:0045214,mlp,PCA,0.4057,0.0006,45.466
BP,GO:0045595,mlp,PCA,0.8198,0.0556,44.676
BP,GO:0045596,mlp,PCA,0.8221,0.0118,45.553
BP,GO:0045597,mlp,PCA,0.7999,0.0236,44.379
BP,GO:0045664,mlp,PCA,0.8254,0.0385,45.706
BP,GO:0045665,mlp,PCA,0.3018,0.0008,44.44
BP,GO:0045666,mlp,PCA,0.8002,0.0074,45.686
BP,GO:0045732,mlp,PCA,0.304,0.0008,44.612
BP,GO:0045773,mlp,PCA,0.3984,0.0008,45.79
BP,GO:0045786,mlp,PCA,0.9059,0.0445,44.602
BP,GO:0045787,mlp,PCA,0.8666,0.0315,45.588
BP,GO:0045807,mlp,PCA,0.7641,0.0049,44.508
BP,GO:0045836,mlp,PCA,0.4192,0.002,45.512
BP,GO:0045859,mlp,PCA,0.8356,0.0158,44.653
BP,GO:0045860,mlp,PCA,0.7978,0.0052,45.705
BP,GO:0045862,mlp,PCA,0.3327,0.0011,44.536
BP,GO:0045892,mlp,PCA,0.7831,0.0235,45.587
BP,GO:0045893,mlp,PCA,0.8617,0.0441,44.452
BP,GO:0045926,mlp,PCA,0.4275,0.0014,45.474
BP,GO:0045927,mlp,PCA,0.7499,0.0343,44.509
BP,GO:0045930,mlp,PCA,0.8236,0.0118,45.575
BP,GO:0045931,mlp,PCA,0.545,0.0049,44.634
BP,GO:0045933,mlp,PCA,0.4322,0.0018,44.02
BP,GO:0045934,mlp,PCA,0.7949,0.0249,45.137
BP,GO:0045935,mlp,PCA,0.8446,0.0474,44.558
BP,GO:0045936,mlp,PCA,0.662,0.0043,44.288
BP,GO:0045937,mlp,PCA,0.8431,0.0257,45.079
BP,GO:0045944,mlp,PCA,0.8665,0.0402,46.296
BP,GO:0045995,mlp,PCA,0.7764,0.0118,45.566
BP,GO:0046131,mlp,PCA,0.9487,0.0414,44.569
BP,GO:0046390,mlp,PCA,0.8405,0.042,45.698
BP,GO:0046394,mlp,PCA,0.7161,0.0098,44.52
BP,GO:0046434,mlp,PCA,0.7119,0.006,45.723
BP,GO:0046474,mlp,PCA,0.441,0.0014,44.618
BP,GO:0046483,mlp,PCA,0.8161,0.1042,45.695
BP,GO:0046486,mlp,PCA,0.5278,0.0021,44.473
BP,GO:0046578,mlp,PCA,0.3561,0.0011,45.818
BP,GO:0046580,mlp,PCA,0.2947,0.0007,44.508
BP,GO:0046605,mlp,PCA,0.4832,0.0035,45.543
BP,GO:0046662,mlp,PCA,0.7555,0.0143,44.718
BP,GO:0046686,mlp,PCA,0.5188,0.0025,45.355
BP,GO:0046688,mlp,PCA,0.4589,0.0013,44.645
BP,GO:0046700,mlp,PCA,0.8106,0.0169,45.655
BP,GO:0046716,mlp,PCA,0.3089,0.0006,44.621
BP,GO:0046777,mlp,PCA,0.2406,0.0008,45.689
BP,GO:0046883,mlp,PCA,0.6039,0.0024,45.721
BP,GO:0046887,mlp,PCA,0.5555,0.0017,43.885
BP,GO:0046903,mlp,PCA,0.7702,0.0046,44.797
BP,GO:0046907,mlp,PCA,0.7399,0.0298,44.101
BP,GO:0046928,mlp,PCA,0.6589,0.0029,45.01
BP,GO:0046942,mlp,PCA,0.6989,0.0023,44.133
BP,GO:0048103,mlp,PCA,0.4763,0.0014,44.982
BP,GO:0048232,mlp,PCA,0.5676,0.0035,44.146
BP,GO:0048259,mlp,PCA,0.3938,0.0009,44.886
BP,GO:0048284,mlp,PCA,0.339,0.0006,44.079
BP,GO:0048285,mlp,PCA,0.6953,0.0026,44.725
BP,GO:0048337,mlp,PCA,0.2864,0.0004,44.251
BP,GO:0048468,mlp,PCA,0.7702,0.026,44.942
BP,GO:0048469,mlp,PCA,0.8563,0.0162,44.144
BP,GO:0048477,mlp,PCA,0.5518,0.0026,44.855
BP,GO:0048489,mlp,PCA,0.504,0.0017,44.073
BP,GO:0048513,mlp,PCA,0.7798,0.0366,45.011
BP,GO:0048518,mlp,PCA,0.7805,0.1485,44.114
BP,GO:0048519,mlp,PCA,0.7497,0.0909,44.809
BP,GO:0048520,mlp,PCA,0.6675,0.0067,44.202
BP,GO:0048521,mlp,PCA,0.6368,0.0017,44.692
BP,GO:0048522,mlp,PCA,0.7936,0.1208,44.23
BP,GO:0048523,mlp,PCA,0.7824,0.0761,44.852
BP,GO:0048557,mlp,PCA,0.7547,0.0154,44.096
BP,GO:0048562,mlp,PCA,0.7534,0.0399,44.727
BP,GO:0048569,mlp,PCA,0.6952,0.0129,44.238
BP,GO:0048580,mlp,PCA,0.7804,0.0325,45.042
BP,GO:0048581,mlp,PCA,0.7749,0.0176,43.992
BP,GO:0048582,mlp,PCA,0.7957,0.0149,44.638
BP,GO:0048583,mlp,PCA,0.7752,0.076,44.356
BP,GO:0048584,mlp,PCA,0.7787,0.0515,44.691
BP,GO:0048585,mlp,PCA,0.7936,0.0331,44.005
BP,GO:0048588,mlp,PCA,0.6172,0.0023,44.839
BP,GO:0048589,mlp,PCA,0.6658,0.0075,43.905
BP,GO:0048598,mlp,PCA,0.7604,0.0298,44.886
BP,GO:0048599,mlp,PCA,0.4138,0.0016,43.937
BP,GO:0048608,mlp,PCA,0.7743,0.02,44.899
BP,GO:0048609,mlp,PCA,0.7415,0.0299,44.121
BP,GO:0048638,mlp,PCA,0.77,0.0417,44.894
BP,GO:0048639,mlp,PCA,0.7703,0.0343,44.333
BP,GO:0048640,mlp,PCA,0.3738,0.0012,45.002
BP,GO:0048646,mlp,PCA,0.8201,0.0438,44.233
